Time,Sternum_X,Sternum_Y,Sternum_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,LASIS_X,LASIS_Y,LASIS_Z,RASIS_X,RASIS_Y,RASIS_Z,RPSIS_X,RPSIS_Y,RPSIS_Z,LPSIS_X,LPSIS_Y,LPSIS_Z,RKneeLateral_X,RKneeLateral_Y,RKneeLateral_Z,RKneeMedial_X,RKneeMedial_Y,RKneeMedial_Z,RFibulaHead_X,RFibulaHead_Y,RFibulaHead_Z,RAnkleLateral_X,RAnkleLateral_Y,RAnkleLateral_Z,RAnkleMedial_X,RAnkleMedial_Y,RAnkleMedial_Z,RHeel_X,RHeel_Y,RHeel_Z,RMT5_X,RMT5_Y,RMT5_Z,RMT2_X,RMT2_Y,RMT2_Z,RToe_X,RToe_Y,RToe_Z,LKneeLateral_X,LKneeLateral_Y,LKneeLateral_Z,LKneeMedial_X,LKneeMedial_Y,LKneeMedial_Z,LFibulaHead_X,LFibulaHead_Y,LFibulaHead_Z,LAnkleLateral_X,LAnkleLateral_Y,LAnkleLateral_Z,LAnkleMedial_X,LAnkleMedial_Y,LAnkleMedial_Z,LHeel_X,LHeel_Y,LHeel_Z,LMT5_X,LMT5_Y,LMT5_Z,LMT2_X,LMT2_Y,LMT2_Z,LToe_X,LToe_Y,LToe_Z
1.5,-199.06,120.122,1385.18,-383.297,15.1166,1445.08,-1.0421,19.4057,1414.26,-325.408,111.973,997.01,-66.1831,116.326,1002.28,-146.12,-61.5883,1036.75,-225.624,-70.8613,1034.87,-33.2996,4.07938,504.885,-166.751,7.89718,505.484,-27.4518,-22.3952,464.585,-39.5076,-38.9733,99.5891,-115.456,12.7972,118.411,-105.919,-103.833,56.1319,16.7452,98.555,41.3664,-38.1093,124.793,56.1576,-39.7927,171.767,40.8997,-338.021,4.02762,516.284,-205.979,24.5324,499.887,-341.306,-9.32145,463.473,-313.469,-56.1654,104.538,-237.833,-18.1086,115.284,-254.041,-113.336,54.8141,-373.77,80.8331,44.3446,-315.645,114.933,56.5173,-322.072,165.373,39.0351
1.51,-199.075,119.921,1385.24,-383.251,14.9076,1445.27,-1.09794,19.1391,1414.28,-325.415,111.869,997.021,-66.2117,116.134,1002.3,-146.162,-61.7641,1036.78,-225.664,-70.943,1034.9,-33.301,3.97309,504.886,-166.752,7.82294,505.504,-27.4717,-22.4792,464.609,-39.5247,-38.9711,99.6011,-115.46,12.8114,118.414,-105.934,-103.831,56.1461,16.7551,98.5646,41.373,-38.1071,124.793,56.1534,-39.7947,171.773,40.8948,-338.01,3.94159,516.283,-205.973,24.4181,499.893,-341.306,-9.37695,463.479,-313.479,-56.1702,104.527,-237.845,-18.1184,115.298,-254.058,-113.345,54.8336,-373.777,80.8261,44.3571,-315.631,114.941,56.5088,-322.082,165.367,39.0494
1.52,-199.098,119.699,1385.34,-383.21,14.6762,1445.45,-1.13312,18.8537,1414.3,-325.453,111.764,997.023,-66.2541,115.952,1002.34,-146.181,-61.9239,1036.8,-225.695,-71.0908,1034.97,-33.0204,3.87537,505.117,-166.758,7.74689,505.525,-27.4753,-22.5248,464.601,-39.5267,-38.9856,99.6248,-115.46,12.8124,118.416,-105.938,-103.827,56.1713,16.7429,98.5713,41.363,-38.1194,124.808,56.1574,-39.7969,171.781,40.8861,-338.015,3.88846,516.289,-205.966,24.3887,499.922,-341.296,-9.42183,463.484,-313.436,-55.9619,104.333,-237.861,-18.116,115.289,-254.082,-113.468,54.9677,-373.779,80.8333,44.3603,-315.644,114.949,56.5108,-322.089,165.367,39.0513
1.53,-199.099,119.442,1385.42,-383.261,14.5484,1445.61,-1.17338,18.4733,1414.33,-325.487,111.64,997.066,-66.3099,115.812,1002.36,-146.199,-62.0488,1036.8,-225.711,-71.271,1035.02,-33.3357,3.84125,504.921,-166.756,7.68135,505.557,-27.4963,-22.5951,464.611,-39.5351,-38.9872,99.6508,-115.469,12.8264,118.429,-105.849,-103.807,56.2141,16.7352,98.5795,41.3707,-38.114,124.809,56.1553,-39.7929,171.783,40.8879,-338.019,3.83736,516.302,-205.987,24.3495,499.933,-341.271,-9.4547,463.474,-313.445,-55.9591,104.343,-237.858,-18.132,115.302,-254.082,-113.465,54.9752,-373.781,80.8295,44.3681,-315.65,114.945,56.5269,-322.087,165.366,39.061
1.54,-199.122,119.202,1385.48,-383.218,14.3209,1445.77,-1.25058,18.0846,1414.37,-325.52,111.499,997.107,-66.334,115.689,1002.41,-146.21,-62.1625,1036.79,-225.702,-71.3446,1035.03,-33.3361,3.84515,504.921,-166.748,7.66115,505.556,-27.5236,-22.614,464.614,-39.5505,-38.9436,99.6493,-115.465,12.8279,118.425,-105.843,-103.8,56.2081,16.7353,98.5806,41.3847,-38.1301,124.814,56.1436,-39.8005,171.802,40.876,-338.027,3.79439,516.296,-206.009,24.3383,499.944,-341.285,-9.4888,463.471,-313.411,-56.0046,104.395,-237.865,-18.1319,115.301,-254.08,-113.475,54.9853,-373.781,80.8277,44.3661,-315.649,114.947,56.5182,-322.086,165.365,39.0542
1.55,-199.103,118.975,1385.52,-383.142,14.0557,1445.91,-1.30477,17.6996,1414.4,-325.578,111.368,997.137,-66.3777,115.599,1002.44,-146.21,-62.2815,1036.78,-225.708,-71.4823,1035.06,-33.0298,3.80204,505.141,-166.743,7.64344,505.546,-27.5274,-22.6277,464.597,-39.5425,-38.884,99.6354,-115.457,12.8382,118.433,-105.827,-103.783,56.2033,16.7492,98.5886,41.379,-38.1116,124.819,56.1388,-39.784,171.808,40.869,-338.038,3.76861,516.297,-206.022,24.3623,499.93,-341.3,-9.52233,463.482,-313.421,-56.0033,104.401,-237.857,-18.1225,115.293,-254.076,-113.468,54.9774,-373.779,80.8362,44.3639,-315.684,114.969,56.5384,-322.083,165.37,39.0487
1.56,-199.09,118.752,1385.54,-383.126,13.7944,1446.11,-1.34856,17.3238,1414.42,-325.612,111.217,997.164,-66.4198,115.451,1002.46,-146.211,-62.3719,1036.79,-225.703,-71.6046,1035.09,-33.3225,3.83715,504.921,-166.747,7.63644,505.552,-27.541,-22.631,464.587,-39.5469,-38.7895,99.638,-115.452,12.851,118.436,-105.825,-103.776,56.2157,16.7465,98.5938,41.3778,-38.1056,124.826,56.1259,-39.7688,171.809,40.8378,-338.055,3.74402,516.301,-206.039,24.3603,499.924,-341.297,-9.56713,463.485,-313.416,-55.9922,104.413,-237.86,-18.1223,115.299,-254.059,-113.458,54.9805,-373.772,80.8459,44.3662,-315.633,114.951,56.5187,-322.069,165.378,39.0372
1.57,-199.066,118.521,1385.56,-383.077,13.5582,1446.26,-1.40628,16.9612,1414.43,-325.635,111.095,997.18,-66.4157,115.42,1002.47,-146.21,-62.4629,1036.78,-225.695,-71.7234,1035.11,-33.3195,3.82489,504.931,-166.748,7.6122,505.556,-27.5341,-22.6432,464.583,-39.5059,-38.8504,99.6401,-115.451,12.8717,118.432,-105.908,-103.777,56.2034,16.751,98.6087,41.3666,-38.0934,124.832,56.1116,-39.7605,171.831,40.8165,-338.059,3.71695,516.309,-206.044,24.3688,499.921,-341.315,-9.5869,463.492,-313.49,-56.1583,104.552,-237.853,-18.1206,115.3,-254.034,-113.327,54.8348,-373.766,80.8468,44.3498,-315.64,114.967,56.5101,-322.062,165.389,39.0214
1.58,-199.062,118.292,1385.58,-383.006,13.277,1446.41,-1.42979,16.5686,1414.47,-325.681,110.981,997.184,-66.4417,115.35,1002.49,-146.225,-62.5549,1036.76,-225.709,-71.816,1035.1,-33.3181,3.79826,504.934,-166.743,7.57081,505.557,-27.5394,-22.6874,464.549,-39.4927,-38.7097,99.6194,-115.449,12.8729,118.432,-105.816,-103.76,56.241,16.7609,98.6182,41.3635,-38.0881,124.843,56.0961,-39.7451,171.83,40.7876,-338.066,3.67455,516.315,-206.058,24.3623,499.916,-341.32,-9.63336,463.501,-313.425,-55.9993,104.416,-237.856,-18.1314,115.291,-254.041,-113.434,54.9597,-373.751,80.8464,44.3434,-315.619,114.963,56.4778,-322.053,165.39,39.0135
1.59,-199.068,118.096,1385.61,-382.931,12.9578,1446.58,-1.47071,16.2147,1414.53,-325.721,110.887,997.229,-66.5007,115.216,1002.52,-146.234,-62.6507,1036.76,-225.713,-71.9307,1035.08,-33.3245,3.77469,504.943,-166.749,7.52474,505.596,-27.5648,-22.7177,464.599,-39.4834,-38.7246,99.6378,-115.437,12.8959,118.444,-105.831,-103.752,56.269,16.7625,98.614,41.3574,-38.0762,124.852,56.0828,-39.7512,171.837,40.7745,-338.091,3.6159,516.339,-206.059,24.3451,499.948,-341.34,-9.67194,463.509,-313.429,-55.9935,104.428,-237.856,-18.126,115.293,-254.041,-113.426,54.9608,-373.752,80.8398,44.3287,-315.622,114.966,56.4902,-322.061,165.392,39.0013
1.6,-199.083,117.904,1385.65,-382.846,12.6393,1446.71,-1.50616,15.9783,1414.55,-325.763,110.819,997.253,-66.559,115.101,1002.54,-146.268,-62.7381,1036.77,-225.748,-72.0765,1035.08,-33.0349,3.73356,505.193,-166.762,7.51459,505.618,-27.5758,-22.7228,464.605,-39.498,-38.6357,99.6526,-115.455,12.9178,118.441,-105.845,-103.743,56.301,16.7587,98.6273,41.3549,-38.0809,124.863,56.0737,-39.7502,171.831,40.744,-338.114,3.5787,516.353,-206.079,24.3276,499.961,-341.35,-9.72475,463.518,-313.443,-55.9762,104.438,-237.856,-18.119,115.304,-254.054,-113.414,54.9748,-373.753,80.8497,44.3384,-315.632,114.966,56.4877,-322.057,165.402,38.9993
1.61,-199.088,117.7,1385.71,-382.767,12.3044,1446.84,-1.51515,15.6934,1414.61,-325.575,110.349,997.029,-66.606,115.047,1002.56,-146.299,-62.8102,1036.77,-225.775,-72.1771,1035.07,-33.3533,3.70777,504.984,-166.767,7.49437,505.634,-27.6056,-22.77,464.619,-39.4997,-38.6103,99.6514,-115.46,12.9098,118.458,-105.863,-103.739,56.3295,16.7468,98.6274,41.3514,-38.0889,124.869,56.0697,-39.7547,171.832,40.736,-338.126,3.52283,516.356,-206.1,24.2973,499.978,-341.342,-9.78068,463.533,-313.441,-55.9918,104.427,-237.869,-18.1101,115.304,-254.06,-113.42,54.9797,-373.759,80.8485,44.3329,-315.633,114.965,56.4868,-322.064,165.394,38.9991
1.62,-199.117,117.507,1385.76,-382.528,11.816,1446.93,-1.49714,15.3995,1414.64,-325.584,110.218,996.999,-66.661,114.968,1002.6,-146.335,-62.8665,1036.76,-225.825,-72.2356,1035.05,-33.0734,3.67692,505.22,-166.794,7.46695,505.632,-27.5996,-22.7804,464.648,-39.5244,-38.7368,99.7079,-115.463,12.9035,118.455,-105.962,-103.758,56.3232,16.7337,98.6279,41.352,-38.1096,124.861,56.0723,-39.7656,171.842,40.7471,-338.158,3.4625,516.356,-206.127,24.2429,499.994,-341.37,-9.82802,463.527,-313.451,-55.9996,104.42,-237.879,-18.1201,115.312,-254.061,-113.427,54.9738,-373.766,80.8364,44.3434,-315.641,114.956,56.4958,-322.075,165.384,39.0118
1.63,-199.125,117.3,1385.84,-382.487,11.537,1447.03,-1.52254,15.135,1414.68,-325.655,110.254,997.069,-66.7004,114.96,1002.64,-146.373,-62.922,1036.76,-225.847,-72.3191,1035.02,-33.0874,3.63165,505.227,-166.819,7.42571,505.635,-27.6359,-22.812,464.663,-39.5445,-38.7822,99.7187,-115.474,12.8989,118.458,-105.892,-103.752,56.3652,16.7234,98.627,41.352,-38.1193,124.866,56.0877,-39.7779,171.848,40.7611,-338.193,3.4369,516.352,-206.152,24.1982,500.011,-341.392,-9.88693,463.508,-313.457,-56.009,104.414,-237.897,-18.1375,115.314,-254.075,-113.442,54.9819,-373.777,80.8368,44.3481,-315.649,114.952,56.4967,-322.088,165.375,39.0294
1.64,-199.11,117.127,1385.89,-382.402,11.2663,1447.08,-1.54668,14.8709,1414.7,-325.751,110.324,997.12,-66.7625,114.969,1002.62,-146.403,-62.9517,1036.76,-225.881,-72.3994,1035.02,-33.1138,3.6348,505.22,-166.831,7.41409,505.637,-27.6538,-22.8529,464.649,-39.5552,-38.8467,99.7319,-115.489,12.8975,118.47,-105.977,-103.766,56.3303,16.7162,98.6208,41.3696,-38.1364,124.852,56.0977,-39.7975,171.854,40.7643,-338.212,3.38583,516.345,-206.171,24.1797,500.015,-341.431,-9.91077,463.511,-313.472,-55.9994,104.409,-237.906,-18.1427,115.314,-254.095,-113.457,54.9994,-373.789,80.8329,44.3489,-315.654,114.949,56.5193,-322.097,165.377,39.0434
1.65,-199.114,116.958,1385.95,-382.36,10.983,1447.08,-1.61563,14.6086,1414.7,-325.818,110.372,997.176,-66.8023,114.987,1002.61,-146.43,-62.9767,1036.72,-225.918,-72.3721,1034.99,-33.4429,3.65577,504.999,-166.85,7.4269,505.613,-27.6516,-22.7982,464.636,-39.5566,-38.8278,99.7365,-115.5,12.886,118.461,-105.979,-103.771,56.3183,16.7167,98.6208,41.3632,-38.1274,124.854,56.1059,-39.8075,171.856,40.7807,-338.231,3.38758,516.309,-206.2,24.1416,499.999,-341.453,-9.92145,463.5,-313.469,-56.0016,104.402,-237.901,-18.1444,115.329,-254.089,-113.456,54.9951,-373.803,80.8352,44.352,-315.671,114.95,56.5298,-322.101,165.375,39.0615
1.66,-199.106,116.786,1386.04,-382.262,10.6423,1447.09,-1.67174,14.3717,1414.69,-325.887,110.417,997.227,-66.8424,115.032,1002.61,-146.442,-62.9766,1036.64,-225.942,-72.3593,1034.93,-33.1464,3.6809,505.209,-166.748,7.70691,505.748,-27.6719,-22.7821,464.613,-39.5552,-38.8505,99.7051,-115.51,12.882,118.447,-105.975,-103.765,56.2849,16.7123,98.627,41.3801,-38.144,124.852,56.1043,-39.8149,171.853,40.7889,-338.26,3.37092,516.293,-206.226,24.1236,499.981,-341.497,-9.91376,463.473,-313.539,-56.1731,104.519,-237.913,-18.163,115.315,-254.078,-113.342,54.8603,-373.8,80.8291,44.344,-315.662,114.942,56.5252,-322.107,165.37,39.0571
1.67,-199.113,116.645,1386.08,-382.225,10.3141,1447.12,-1.67327,14.1179,1414.65,-325.952,110.445,997.271,-66.8929,115.086,1002.59,-146.447,-62.9877,1036.56,-225.958,-72.3355,1034.83,-33.4909,3.72779,504.967,-166.766,7.69873,505.735,-27.6087,-22.736,464.617,-39.5641,-38.7908,99.6852,-115.509,12.8874,118.429,-105.865,-103.759,56.2794,16.7138,98.6183,41.3795,-38.1516,124.86,56.1025,-39.8112,171.851,40.7964,-338.303,3.36855,516.282,-206.245,24.094,499.996,-341.527,-9.90076,463.44,-313.533,-56.1791,104.504,-237.914,-18.1563,115.317,-254.069,-113.346,54.8468,-373.797,80.8318,44.3506,-315.68,114.944,56.5305,-322.104,165.364,39.0582
1.68,-199.107,116.486,1386.16,-382.122,9.95374,1447.13,-1.64529,13.8939,1414.61,-326.004,110.482,997.31,-66.9561,115.037,1002.58,-146.466,-62.9918,1036.46,-225.976,-72.3344,1034.71,-33.194,3.74367,505.183,-166.789,7.68619,505.702,-27.6685,-22.7317,464.584,-39.5596,-38.8199,99.7021,-115.515,12.8917,118.432,-105.847,-103.761,56.2611,16.7172,98.6283,41.3777,-38.1589,124.859,56.0912,-39.8096,171.854,40.795,-338.354,3.39934,516.274,-206.269,24.0886,499.983,-341.557,-9.88419,463.428,-313.534,-56.1784,104.489,-237.909,-18.1411,115.32,-254.075,-113.355,54.8518,-373.798,80.8249,44.3487,-315.671,114.946,56.5205,-322.099,165.369,39.0592
1.69,-199.098,116.33,1386.2,-382.025,9.59965,1447.13,-1.60117,13.6841,1414.62,-326.028,110.498,997.333,-66.9598,115.12,1002.58,-146.463,-62.9872,1036.36,-225.987,-72.3601,1034.58,-33.1928,3.75861,505.175,-166.794,7.67842,505.697,-27.6763,-22.7163,464.59,-39.5474,-38.785,99.682,-115.5,12.8872,118.434,-105.838,-103.757,56.2566,16.7272,98.6093,41.3714,-38.1445,124.865,56.0941,-39.8003,171.855,40.7956,-338.386,3.41866,516.271,-206.303,24.0723,499.989,-341.586,-9.86608,463.418,-313.486,-56.0336,104.374,-237.904,-18.1423,115.318,-254.077,-113.461,54.9637,-373.792,80.8344,44.3504,-315.651,114.929,56.5265,-322.102,165.366,39.0668
1.7,-199.09,116.186,1386.25,-381.884,9.20344,1447.12,-1.60154,13.5202,1414.64,-326.045,110.508,997.352,-66.9257,115.502,1002.6,-146.488,-62.9765,1036.28,-225.999,-72.3794,1034.43,-33.2045,3.75654,505.171,-166.803,7.64906,505.725,-27.6789,-22.7364,464.585,-39.5301,-38.8279,99.681,-115.493,12.8855,118.441,-105.903,-103.774,56.2304,16.7277,98.6213,41.3831,-38.1315,124.86,56.1015,-39.8003,171.858,40.7873,-338.398,3.4364,516.263,-206.327,24.0912,499.993,-341.608,-9.84171,463.416,-313.558,-56.1905,104.505,-237.915,-18.1474,115.317,-254.061,-113.35,54.8424,-373.791,80.8317,44.3469,-315.665,114.946,56.5429,-322.097,165.362,39.0601
1.71,-199.094,116.056,1386.31,-381.72,8.80359,1447.17,-1.5869,13.3959,1414.67,-326.053,110.557,997.366,-66.8944,116.021,1002.66,-146.506,-62.9856,1036.21,-226.028,-72.4148,1034.3,-33.4876,3.77253,504.994,-166.831,7.613,505.733,-27.7054,-22.7617,464.617,-39.53,-38.8803,99.7112,-115.483,12.8832,118.462,-105.821,-103.757,56.2817,16.7328,98.635,41.3815,-38.1306,124.856,56.1005,-39.7909,171.85,40.7876,-338.435,3.44305,516.265,-206.332,24.1019,500.018,-341.638,-9.83039,463.419,-313.497,-56.0086,104.362,-237.918,-18.155,115.325,-254.082,-113.468,54.9783,-373.804,80.8329,44.3521,-315.664,114.94,56.536,-322.094,165.371,39.0645
1.72,-199.11,115.929,1386.37,-381.619,8.52286,1447.15,-1.61076,13.2734,1414.72,-326.051,110.664,997.417,-66.8629,116.555,1002.69,-146.524,-62.9836,1036.17,-226.053,-72.415,1034.19,-33.5107,3.75677,505.016,-166.93,7.38422,505.626,-27.6965,-22.7414,464.634,-39.5251,-38.8881,99.7212,-115.49,12.8801,118.469,-105.911,-103.774,56.266,16.739,98.627,41.3837,-38.1246,124.857,56.0996,-39.7947,171.856,40.7874,-338.448,3.45979,516.261,-206.349,24.1215,500.033,-341.645,-9.82533,463.425,-313.49,-56.0149,104.364,-237.933,-18.1619,115.336,-254.077,-113.467,54.9768,-373.795,80.8276,44.3488,-315.661,114.939,56.5345,-322.093,165.364,39.0645
1.73,-199.102,115.817,1386.42,-381.561,8.30424,1447.16,-1.63773,13.1605,1414.8,-326.049,110.779,997.445,-66.8104,117.022,1002.68,-146.556,-62.9622,1036.15,-226.085,-72.4071,1034.13,-33.5307,3.75635,505.011,-166.942,7.37113,505.646,-27.7334,-22.7367,464.629,-39.5143,-38.8566,99.7174,-115.483,12.8865,118.462,-105.848,-103.755,56.3167,16.7365,98.623,41.3928,-38.1082,124.861,56.1049,-39.7833,171.845,40.7757,-338.451,3.46789,516.27,-206.354,24.1249,500.056,-341.661,-9.81893,463.436,-313.495,-56.0025,104.384,-237.927,-18.1721,115.331,-254.086,-113.475,55.0018,-373.791,80.8299,44.3489,-315.655,114.942,56.5203,-322.088,165.369,39.0574
1.74,-199.097,115.704,1386.43,-381.619,8.21002,1447.14,-1.68271,13.0492,1414.87,-326.062,110.897,997.438,-67.023,116.034,1002.23,-146.577,-62.9459,1036.16,-226.091,-72.4128,1034.1,-33.5378,3.76967,504.992,-166.966,7.38677,505.622,-27.6846,-22.7157,464.629,-39.5249,-38.8315,99.727,-115.491,12.8927,118.454,-105.86,-103.758,56.3395,16.7417,98.6265,41.36,-38.1126,124.862,56.0966,-39.7642,171.842,40.7618,-338.46,3.4668,516.278,-206.353,24.1903,500.064,-341.66,-9.81578,463.446,-313.497,-56.0037,104.39,-237.913,-18.1659,115.318,-254.077,-113.455,54.9814,-373.783,80.8355,44.3417,-315.657,114.951,56.5114,-322.085,165.372,39.0409
1.75,-199.112,115.593,1386.45,-381.57,8.00951,1447.13,-1.74859,12.9402,1414.91,-326.067,111.01,997.459,-67.0785,115.984,1002.17,-146.592,-62.9366,1036.15,-226.107,-72.3817,1034.08,-33.5583,3.82255,504.98,-166.984,7.40474,505.608,-27.6953,-22.6745,464.634,-39.5083,-38.68,99.6855,-115.485,12.917,118.449,-105.961,-103.759,56.3298,16.7399,98.6402,41.3529,-38.0992,124.869,56.0747,-39.7648,171.851,40.7341,-338.463,3.4659,516.284,-206.356,24.1894,500.058,-341.647,-9.82426,463.439,-313.495,-56.0019,104.393,-237.907,-18.1374,115.316,-254.066,-113.439,54.97,-373.777,80.8349,44.3215,-315.642,114.954,56.4903,-322.074,165.386,39.0192
1.76,-199.102,115.479,1386.47,-381.557,7.84966,1447.15,-1.75977,12.8594,1414.95,-326.089,111.079,997.455,-67.1167,116.096,1002.19,-146.593,-62.9105,1036.13,-226.108,-72.3722,1034.08,-33.5683,3.86217,504.971,-167.003,7.48491,505.622,-27.6966,-22.6241,464.615,-39.5212,-38.6963,99.7162,-115.497,12.9319,118.442,-105.963,-103.76,56.3355,16.7316,98.6376,41.3529,-38.1034,124.881,56.0619,-39.7609,171.841,40.7085,-338.473,3.4556,516.302,-206.375,24.2373,500.047,-341.66,-9.83458,463.461,-313.507,-55.9881,104.411,-237.907,-18.1232,115.311,-254.064,-113.443,54.9835,-373.78,80.8401,44.3172,-315.633,114.955,56.4841,-322.068,165.391,39.0137
1.77,-199.132,115.377,1386.49,-381.501,7.63071,1447.16,-1.73997,12.8083,1414.96,-326.292,110.74,997.23,-67.1372,116.212,1002.23,-146.583,-62.8843,1036.09,-226.09,-72.346,1034.03,-33.5827,3.91505,504.959,-167.014,7.55829,505.623,-27.698,-22.5563,464.637,-39.5172,-38.6371,99.6974,-115.498,12.9431,118.423,-105.963,-103.753,56.3417,16.7353,98.6364,41.3397,-38.0983,124.885,56.0588,-39.7579,171.846,40.6852,-338.486,3.46068,516.319,-206.376,24.2467,500.072,-341.676,-9.83425,463.478,-313.505,-56.0069,104.424,-237.911,-18.1204,115.319,-254.052,-113.427,54.9646,-373.782,80.8464,44.3101,-316.034,115.101,56.6329,-322.074,165.393,39.0056
1.78,-199.15,115.27,1386.53,-381.441,7.41498,1447.11,-1.75274,12.7857,1414.97,-326.329,110.744,997.225,-67.1644,116.304,1002.29,-146.584,-62.8671,1036.02,-226.07,-72.3416,1033.96,-33.5775,4.00227,504.98,-167.036,7.61043,505.625,-27.7327,-22.4923,464.641,-39.5288,-38.626,99.7088,-115.511,12.9453,118.432,-105.971,-103.742,56.3268,16.7369,98.6432,41.3406,-38.1114,124.887,56.0511,-39.7628,171.85,40.674,-338.495,3.46698,516.324,-206.396,24.2981,500.052,-341.68,-9.82798,463.482,-313.504,-56.0015,104.416,-237.908,-18.117,115.316,-254.059,-113.416,54.9722,-373.778,80.8542,44.3192,-315.806,115.014,56.5413,-322.068,165.393,38.9938
1.79,-199.174,115.195,1386.59,-381.451,7.24333,1447.14,-1.70865,12.7462,1414.99,-326.384,110.744,997.232,-67.183,116.437,1002.32,-146.567,-62.849,1035.93,-226.072,-72.2965,1033.81,-33.6117,4.08046,504.992,-167.028,7.70139,505.62,-27.7733,-22.4481,464.646,-39.5498,-38.7029,99.7298,-115.53,12.9472,118.438,-105.966,-103.743,56.3249,16.7208,98.6461,41.3501,-38.1176,124.883,56.0538,-39.7708,171.856,40.6868,-338.514,3.48427,516.326,-206.401,24.3168,500.068,-341.688,-9.80606,463.465,-313.511,-56.0018,104.409,-237.916,-18.0975,115.324,-254.073,-113.434,54.9828,-373.782,80.8395,44.3226,-315.812,115.02,56.5477,-322.075,165.393,39.0126
1.8,-199.201,115.136,1386.64,-381.443,7.08159,1447.13,-1.6977,12.7338,1415,-326.421,110.737,997.249,-67.2161,116.529,1002.35,-146.545,-62.8188,1035.85,-226.051,-72.3121,1033.65,-33.6065,4.14465,505.007,-167.026,7.74213,505.625,-27.8164,-22.3787,464.647,-39.578,-38.7444,99.7563,-115.538,12.9499,118.439,-105.964,-103.75,56.3048,16.7089,98.653,41.3583,-38.1412,124.889,56.0633,-39.7899,171.856,40.7044,-338.512,3.50952,516.304,-206.428,24.3573,500.079,-341.679,-9.7852,463.449,-313.506,-55.9849,104.407,-237.922,-18.0989,115.337,-254.076,-113.438,54.9868,-373.796,80.8456,44.3344,-315.822,115.012,56.5609,-322.092,165.383,39.0274
1.81,-199.23,115.092,1386.69,-381.406,6.93139,1447.13,-1.6783,12.6962,1415,-326.446,110.724,997.257,-67.2298,116.631,1002.38,-146.523,-62.7876,1035.77,-226.022,-72.2882,1033.5,-33.6259,4.19755,505.011,-166.934,8.03463,505.765,-27.8051,-22.3521,464.675,-39.6027,-38.8333,99.7989,-115.55,12.9533,118.454,-105.954,-103.744,56.3006,16.7,98.642,41.3731,-38.152,124.889,56.0743,-39.7976,171.873,40.7279,-338.5,3.53251,516.287,-206.439,24.3945,500.08,-341.68,-9.75244,463.441,-313.569,-56.1536,104.532,-237.927,-18.0962,115.33,-254.062,-113.34,54.8843,-373.795,80.8398,44.347,-315.83,115.013,56.5806,-322.104,165.371,39.0443
1.82,-199.248,115.044,1386.71,-381.405,6.81062,1447.12,-1.67168,12.637,1415,-326.477,110.71,997.255,-67.2469,116.745,1002.4,-146.494,-62.7604,1035.74,-225.989,-72.3296,1033.42,-33.6255,4.23298,505.017,-167.043,7.80634,505.654,-27.7741,-22.3191,464.701,-39.6098,-38.841,99.8137,-115.56,12.9582,118.479,-105.947,-103.748,56.304,16.7026,98.6412,41.3891,-38.1663,124.895,56.0915,-39.8079,171.888,40.7524,-338.498,3.54281,516.284,-206.446,24.4135,500.074,-341.699,-9.73751,463.438,-313.542,-56.1496,104.526,-237.928,-18.079,115.333,-254.071,-113.362,54.9033,-373.803,80.8316,44.3646,-315.819,115.005,56.5803,-322.106,165.375,39.0574
1.83,-199.297,114.997,1386.74,-381.411,6.70613,1447.14,-1.69997,12.6056,1415.02,-326.507,110.708,997.256,-67.2697,116.842,1002.44,-146.461,-62.7265,1035.71,-225.954,-72.3476,1033.38,-33.6098,4.27892,505.053,-167.038,7.80271,505.68,-27.7749,-22.31,464.715,-39.6074,-38.8464,99.8185,-115.561,12.9577,118.481,-105.941,-103.741,56.3049,16.6981,98.6453,41.3992,-38.1746,124.893,56.0933,-39.8156,171.885,40.7527,-338.497,3.53922,516.286,-206.457,24.4537,500.081,-341.688,-9.73295,463.44,-313.527,-56.1474,104.528,-237.927,-18.0832,115.34,-254.074,-113.349,54.9045,-373.805,80.8313,44.3795,-315.813,115.007,56.5933,-322.122,165.37,39.0623
1.84,-199.347,114.935,1386.75,-381.412,6.57279,1447.16,-1.72686,12.5865,1415.03,-326.532,110.693,997.263,-67.2883,116.933,1002.47,-146.443,-62.7118,1035.72,-225.908,-72.3144,1033.35,-33.6118,4.29681,505.067,-167.04,7.78821,505.685,-27.7679,-22.3011,464.694,-39.606,-38.836,99.8177,-115.557,12.9606,118.489,-105.952,-103.749,56.3189,16.6958,98.6431,41.4027,-38.1772,124.893,56.1012,-39.8117,171.889,40.7777,-338.486,3.52118,516.283,-206.451,24.4481,500.08,-341.688,-9.74876,463.452,-313.482,-55.9835,104.406,-237.92,-18.088,115.353,-254.073,-113.454,55.0143,-373.803,80.8298,44.3786,-315.805,114.988,56.5939,-322.115,165.382,39.0662
